,rent,coordinates,bedroom,Baths,Parking,url
3186,195,"[-34.2029217, 142.1935573]",1,1,1,https://www.domain.com.au/1-48-fifth-street-nichols-point-vic-3501-16038413
3187,510,"[-37.8131087, 145.122259]",2,2,1,https://www.domain.com.au/4-90-thames-st-box-hill-north-vic-3129-16052917
3188,900,"[-37.7637067, 144.9666417]",3,2,1,https://www.domain.com.au/21-35-stewart-street-brunswick-vic-3056-15895780
3189,500,"[-38.1108098, 145.3287992]",4,3,2,https://www.domain.com.au/10-quintino-walk-clyde-north-vic-3978-15323041
3190,190,"[-37.8154496, 145.1183149]",1,1,0,https://www.domain.com.au/14-spring-street-box-hill-vic-3128-8431392
3191,630,"[-37.7558065, 145.0150578]",3,2,1,https://www.domain.com.au/140a-collins-street-thornbury-vic-3071-16046405
3192,575,"[-37.8622865, 145.0298534]",2,1,2,https://www.domain.com.au/3-147-wattletree-road-malvern-vic-3144-16054638
3193,410,"[-38.0028878, 145.0880846]",1,1,1,https://www.domain.com.au/g03-55-57-barkly-street-mordialloc-vic-3195-16030205
3194,600,"[-37.9097525, 145.1279486]",6,2,2,https://www.domain.com.au/29-beddoe-avenue-clayton-vic-3168-16023042
3195,725,"[-37.7827272, 145.0943539]",4,2,4,https://www.domain.com.au/16-ventnor-street-balwyn-north-vic-3104-15896494
3196,440,"[-37.8859235, 144.7117334]",4,2,2,https://www.domain.com.au/20-battery-road-point-cook-vic-3030-16064428
3197,1050,"[-37.812564, 144.9628184]",1,1,1,https://www.domain.com.au/250-elizabeth-street-melbourne-vic-3000-9346440
3198,280,"[-37.782999, 145.0101347]",1,1,1,https://www.domain.com.au/14-170-westgarth-street-northcote-vic-3070-16028376
3199,360,"[-37.9802868, 145.0580795]",2,1,1,https://www.domain.com.au/2-222-balcombe-road-mentone-vic-3194-16045685
3200,475,"[-37.8315104, 144.9707236]",1,1,1,https://www.domain.com.au/409-360-st-kilda-road-melbourne-vic-3004-16066805
3201,330,"[-37.8697495, 144.690609]",3,2,2,https://www.domain.com.au/97-mossfiel-drive-hoppers-crossing-vic-3029-16032016
3202,420,"[-37.792007, 144.977472]",2,1,1,https://www.domain.com.au/2-38-york-street-fitzroy-north-vic-3068-16060906
3203,750,"[-37.8454775, 144.8871978]",4,2,4,https://www.domain.com.au/11-davies-street-newport-vic-3015-12912959
3204,420,"[-37.8605574, 144.9736826]",1,1,1,https://www.domain.com.au/27-11-17-park-street-st-kilda-vic-3182-16070785
3205,400,"[-37.6799185, 145.0088002]",3,1,1,https://www.domain.com.au/33-main-street-thomastown-vic-3074-16067856
3206,370,"[-37.782794, 144.8434948]",2,1,1,https://www.domain.com.au/2-100-hertford-road-sunshine-vic-3020-16059175
3207,380,"[-37.5870098, 144.9344308]",3,2,2,https://www.domain.com.au/5-2-10-creekwood-drive-craigieburn-vic-3064-16063171
3208,800,"[-37.904382, 145.0679004]",3,2,2,https://www.domain.com.au/26b-wallace-avenue-murrumbeena-vic-3163-16053422
3209,470,"[-37.6296087, 144.8811362]",4,2,2,https://www.domain.com.au/5-jonathan-street-greenvale-vic-3059-16053703
3210,390,"[-38.1067496, 145.2755941]",2,2,1,https://www.domain.com.au/53-lurline-street-cranbourne-vic-3977-15313582
3211,320,"[-37.6893194, 144.9107561]",3,1,2,https://www.domain.com.au/9-bliburg-street-jacana-vic-3047-15990504
3212,550,"[-37.9840266, 145.1782469]",4,3,2,https://www.domain.com.au/12-isaac-road-keysborough-vic-3173-16020786
3213,550,"[-36.1785266, 146.9405772]",4,2,2,https://www.domain.com.au/24-lexcen-street-baranduda-vic-3691-16070783
3214,370,"[-37.7731993, 144.8800917]",2,1,2,https://www.domain.com.au/66-kynoch-lane-maribyrnong-vic-3032-10755801
3215,560,"[-37.7942249, 144.8893041]",5,2,2,https://www.domain.com.au/109-gordon-street-footscray-vic-3011-15876268
3216,550,"[-37.8130963, 145.1306643]",3,1,2,https://www.domain.com.au/14-mersey-street-box-hill-north-vic-3129-16071789
3217,295,"[-37.860659, 145.0040018]",1,1,1,https://www.domain.com.au/7-130-alexandra-street-st-kilda-east-vic-3183-16063528
3218,395,"[-37.8862958, 144.7157765]",4,2,2,https://www.domain.com.au/8-highbridge-street-point-cook-vic-3030-11871664
3219,450,"[-37.7926574, 144.7558708]",3,3,2,https://www.domain.com.au/21a-hermitage-parade-derrimut-vic-3026-16056256
3220,400,"[-36.7635522, 144.3074496]",3,2,1,https://www.domain.com.au/2-3-mckay-crescent-strathdale-vic-3550-16022301
3221,510,"[-38.1943094, 144.3095528]",3,2,2,https://www.domain.com.au/40-fogarty-avenue-highton-vic-3216-16082787
3222,530,"[-37.8907556, 145.0469904]",4,1,3,https://www.domain.com.au/15-parton-court-carnegie-vic-3163-16060055
3223,14.95890410958904,"[-37.8227269, 145.204022]",4,3,2,https://www.domain.com.au/3-19-dudley-street-mitcham-vic-3132-16071559
3224,430,"[-37.83184019999999, 144.9682462]",1,1,1,https://www.domain.com.au/1309-38-bank-street-south-melbourne-vic-3205-16051215
3225,490,"[-36.75268, 144.2780285]",2,1,2,https://www.domain.com.au/8-waterloo-street-bendigo-vic-3550-14205982
3226,750,"[-37.7922642, 144.9856321]",3,2,1,https://www.domain.com.au/648-smith-street-clifton-hill-vic-3068-16038844
3227,440,"[-37.8173015, 145.0030776]",1,1,1,https://www.domain.com.au/701-1-dyer-street-richmond-vic-3121-14583867
3228,650,"[-37.7891741, 144.8772048]",3,2,2,https://www.domain.com.au/2-60-madden-street-maidstone-vic-3012-16066817
3229,650,"[-37.8007517, 144.9741835]",2,1,1,https://www.domain.com.au/5-1-owen-street-carlton-vic-3053-16042453
3230,825,"[-37.8097514, 144.9626141]",2,1,1,https://www.domain.com.au/3003-228-la-trobe-street-melbourne-vic-3000-15295297
3231,900,"[-37.9754901, 145.0596956]",4,3,2,https://www.domain.com.au/3b-rimmer-street-mentone-vic-3194-16070671
3232,375,"[-37.718984, 145.1460687]",1,1,2,https://www.domain.com.au/eltham-vic-3095-16049957
3233,450,"[-36.8100331, 144.355448]",3,2,2,https://www.domain.com.au/12-clydebank-court-strathfieldsaye-vic-3551-16044307
3234,500,"[-37.7361247, 145.0188735]",3,1,1,https://www.domain.com.au/5-brown-street-preston-vic-3072-15920927
3235,380,"[-37.7417539, 144.9039846]",2,2,1,https://www.domain.com.au/1-110-keilor-road-essendon-north-vic-3041-16053982
3236,2500,"[-37.8396668, 145.0842242]",6,3,2,https://www.domain.com.au/156-highfield-road-camberwell-vic-3124-16062806
3237,620,"[-37.808404, 145.287418]",3,2,2,https://www.domain.com.au/3-5-7-frederick-street-croydon-vic-3136-16060042
3238,280,"[-37.9851117, 145.2193829]",2,1,1,https://www.domain.com.au/18-55-clow-street-dandenong-vic-3175-16080049
3239,495,"[-37.7271806, 144.8743038]",3,2,2,https://www.domain.com.au/6-39-hillside-grove-airport-west-vic-3042-16048057
3240,350,"[-37.5705238, 143.8301651]",2,1,1,https://www.domain.com.au/121d-winter-street-redan-vic-3350-16076861
3241,480,"[-37.6276258, 145.0785315]",3,2,2,https://www.domain.com.au/43-violet-vista-south-morang-vic-3752-16032113
3242,425,"[-37.8660102, 145.0966266]",3,2,1,https://www.domain.com.au/3-57-59-high-street-road-ashwood-vic-3147-15937177
3243,340,"[-37.7165286, 144.5554878]",4,2,2,https://www.domain.com.au/5-gillespie-drive-melton-south-vic-3338-16073725
3244,355,"[-37.5563183, 143.7904476]",2,2,1,https://www.domain.com.au/19-echo-place-alfredton-vic-3350-15380831
3245,360,"[-37.8707374, 144.7078064]",3,2,1,https://www.domain.com.au/45-bayview-crescent-hoppers-crossing-vic-3029-16061694
3246,380,"[-38.0308894, 145.3179563]",3,2,1,https://www.domain.com.au/40-hanley-street-narre-warren-vic-3805-16017125
3247,165,"[-36.7730392, 144.2925706]",1,1,1,https://www.domain.com.au/room-5-32-34-churchill-avenue-flora-hill-vic-3550-15549984
3248,380,"[-37.7634052, 144.9733305]",1,1,1,https://www.domain.com.au/404-466-lygon-street-brunswick-vic-3056-16072893
3249,650,"[-37.7718614, 145.0224341]",3,1,1,https://www.domain.com.au/32a-separation-street-fairfield-vic-3078-15997584
3250,435,"[-37.6454887, 144.8841246]",3,2,2,https://www.domain.com.au/greenvale-vic-3059-13295778
3251,600,"[-37.8141192, 144.9419323]",2,2,1,https://www.domain.com.au/405-5-caravel-lane-docklands-vic-3008-16077741
3252,65,"[-37.810735, 144.9608179]",1,1,1,https://www.domain.com.au/285-la-trobe-street-melbourne-vic-3000-15841654
3253,630,"[-37.9083689, 144.7419974]",4,2,2,https://www.domain.com.au/3-oceana-street-point-cook-vic-3030-16073299
3254,500,"[-37.7455162, 145.0548287]",2,3,1,https://www.domain.com.au/1-11-bonar-street-heidelberg-heights-vic-3081-12341881
3255,460,"[-37.8862981, 144.7198596]",4,2,2,https://www.domain.com.au/11-st-laurent-boulevarde-point-cook-vic-3030-16073476
3256,930,"[-37.85526890000001, 145.0855426]",5,3,2,https://www.domain.com.au/26-bath-road-glen-iris-vic-3146-13973665
3257,380,"[-37.911099899999996, 144.6005371]",3,2,2,https://www.domain.com.au/57-showbridge-way-werribee-vic-3030-16041967
3258,750,"[-37.8389875, 145.0665463]",3,1,1,https://www.domain.com.au/62-christowel-street-camberwell-vic-3124-16009514
3259,710,"[-37.8730737, 145.0265792]",3,2,2,https://www.domain.com.au/7-237-balaclava-road-caulfield-north-vic-3161-16078540
3260,500,"[-38.1463045, 145.1421317]",4,2,3,https://www.domain.com.au/185-beach-street-frankston-vic-3199-16050247
3261,600,"[-37.7587714, 144.9670437]",2,1,1,https://www.domain.com.au/8-33-35-mitchell-street-brunswick-vic-3056-16027885
3262,800,"[-38.4096896, 144.8544938]",3,2,2,https://www.domain.com.au/5-woodland-way-fingal-vic-3939-16022366
3263,450,"[-36.7105614, 144.282455]",4,2,2,https://www.domain.com.au/12-bursaria-street-jackass-flat-vic-3556-16062759
3264,580,"[-37.8831351, 145.1827327]",4,2,2,https://www.domain.com.au/2-vine-court-glen-waverley-vic-3150-15935080
3265,380,"[-37.8624491, 144.7676606]",2,1,1,https://www.domain.com.au/1-6-burke-court-laverton-vic-3028-15854307
3266,850,"[-37.754216, 144.9255479]",4,1,2,https://www.domain.com.au/227-pascoe-vale-rd-essendon-vic-3040-12051807
3267,490,"[-37.7575569, 144.9453747]",2,1,1,https://www.domain.com.au/1-78-melville-road-brunswick-west-vic-3055-16044637
3268,2000,"[-37.8302556, 144.9579151]",2,2,1,https://www.domain.com.au/85-market-street-south-melbourne-vic-3205-14089206
3269,430,"[-37.9353034, 145.0372681]",2,1,1,https://www.domain.com.au/205-6-station-st-moorabbin-vic-3189-16076614
3270,500,"[-38.0743948, 145.4401092]",4,2,2,https://www.domain.com.au/2-stable-street-pakenham-vic-3810-16075245
3271,410,"[-37.84183549999999, 144.6962911]",3,2,2,https://www.domain.com.au/73-baden-powell-drive-tarneit-vic-3029-16060546
3272,360,"[-37.7354391, 144.6599891]",3,2,1,https://www.domain.com.au/11-taro-walk-rockbank-vic-3335-14953968
3273,600,"[-37.8114205, 144.9497415]",2,2,1,https://www.domain.com.au/1008-105-batman-st-west-melbourne-vic-3003-16017660
3274,650,"[-38.0732402, 145.1462707]",4,2,2,https://www.domain.com.au/10-binda-court-patterson-lakes-vic-3197-15893062
3275,380,"[-37.8185731, 145.2267681]",2,1,1,https://www.domain.com.au/3-16-wantirna-road-ringwood-vic-3134-16062718
3276,450,"[-36.7614306, 144.2664993]",3,1,1,https://www.domain.com.au/150-rowan-street-bendigo-vic-3550-16081806
3277,465,"[-37.86153729999999, 144.9999763]",2,1,1,https://www.domain.com.au/5-31-fulton-street-st-kilda-east-vic-3183-14828481
3278,650,"[-37.8340317, 144.9641468]",3,1,1,https://www.domain.com.au/259-261-moray-street-south-melbourne-vic-3205-15893574
3279,270,"[-37.8057237, 144.968863]",1,1,1,https://www.domain.com.au/112-49-51-rathdowne-st-carlton-vic-3053-15465375
3280,530,"[-37.8810557, 144.9795772]",2,2,1,https://www.domain.com.au/9-106-addison-street-elwood-vic-3184-16063225
3281,400,"[-37.7828674, 144.818968]",2,1,1,https://www.domain.com.au/2-15-adelaide-street-albion-vic-3020-16049962
3282,390,"[-37.6465383, 144.9150383]",3,2,1,https://www.domain.com.au/18-4-16-melaleuca-drive-meadow-heights-vic-3048-16061464
3283,650,"[-37.8373434, 144.9876502]",2,2,1,https://www.domain.com.au/14-47-49-caroline-street-south-yarra-vic-3141-15978046
3284,895,"[-37.9723213, 145.0373265]",4,2,2,https://www.domain.com.au/11-13-tibbles-street-beaumaris-vic-3193-16054347
3285,480,"[-37.7886988, 144.886897]",4,1,2,https://www.domain.com.au/19-maddock-street-footscray-vic-3011-16038081
3286,520,"[-38.2162152, 144.3606582]",4,2,2,https://www.domain.com.au/35-lillrose-drive-charlemont-vic-3217-16064675
3287,430,"[-37.8510468, 144.9838866]",2,2,1,https://www.domain.com.au/325-111-punt-road-windsor-vic-3181-14394537
3288,770,"[-36.7591903, 144.2776181]",2,2,1,https://www.domain.com.au/2-23-view-point-bendigo-vic-3550-14722337
3289,670,"[-37.8746968, 145.0276994]",4,1,2,https://www.domain.com.au/38-cromwell-street-caulfield-north-vic-3161-16031804
3290,530,"[-37.9190093, 144.646171]",5,3,2,https://www.domain.com.au/131-newmarket-road-werribee-vic-3030-16056499
3291,375,"[-37.6761934, 145.0102208]",3,2,2,https://www.domain.com.au/46-mount-view-road-thomastown-vic-3074-15304645
3292,580,"[-37.9900734, 145.2574733]",5,3,2,https://www.domain.com.au/9-barrier-reef-circuit-endeavour-hills-vic-3802-16077519
3293,450,"[-37.81210799999999, 144.992552]",1,1,1,https://www.domain.com.au/209-8-garfield-street-richmond-vic-3121-16080755
3294,1000,"[-37.9123487, 145.0594803]",4,3,2,https://www.domain.com.au/36b-thomasina-street-bentleigh-east-vic-3165-16031812
3295,400,"[-37.7105403, 144.7889955]",3,1,2,https://www.domain.com.au/7-ensign-grove-taylors-lakes-vic-3038-15990979
3296,405,"[-37.8871587, 145.0433667]",1,1,1,https://www.domain.com.au/113-28-watson-grove-glen-huntly-vic-3163-16080416
3297,400,"[-37.7496413, 145.0004713]",2,1,1,https://www.domain.com.au/207-7-warrs-avenue-preston-vic-3072-15088905
3298,470,"[-38.177097, 144.5488786]",4,2,2,https://www.domain.com.au/18-suffolk-street-curlewis-vic-3222-14968711
3299,950,"[-37.7953686, 144.981008]",3,1,1,https://www.domain.com.au/411-napier-street-fitzroy-vic-3065-15974973
3300,500,"[-37.8846757, 144.9972217]",2,2,2,https://www.domain.com.au/10-568-new-street-brighton-vic-3186-16077759
3301,780,"[-37.7749046, 145.1282934]",4,2,2,https://www.domain.com.au/67-harvest-court-doncaster-vic-3108-16071445
3302,500,"[-37.8629151, 144.8425392]",3,2,1,https://www.domain.com.au/9-leicester-square-seaholme-vic-3018-16029595
3303,1100,"[-37.9361604, 145.0346316]",5,3,4,https://www.domain.com.au/17-katoomba-street-hampton-east-vic-3188-16038452
3304,440,"[-38.1059942, 145.3247285]",3,2,2,https://www.domain.com.au/16-selandra-boulevard-clyde-north-vic-3978-16048212
3305,475,"[-37.783058, 144.996729]",2,1,1,https://www.domain.com.au/15-18-20-high-street-northcote-vic-3070-15567366
3306,350,"[-37.96732799999999, 145.063317]",2,1,1,https://www.domain.com.au/12-11-axelton-street-cheltenham-vic-3192-16039461
3307,610,"[-37.8502935, 144.9842632]",3,1,2,https://www.domain.com.au/168-punt-rd-prahran-vic-3181-16011756
3308,550,"[-37.9111042, 145.0403451]",2,2,1,https://www.domain.com.au/2a-prince-edwards-avenue-mckinnon-vic-3204-16075967
3309,420,"[-37.845379199999996, 144.7406568]",3,2,1,https://www.domain.com.au/2-pendant-walk-truganina-vic-3029-15346337
3310,310,"[-37.797890699999996, 144.8784297]",2,1,1,https://www.domain.com.au/3-535-barkly-street-west-footscray-vic-3012-16036986
3311,580,"[-37.8114205, 144.9497415]",2,2,1,https://www.domain.com.au/1706-105-batman-street-west-melbourne-vic-3003-16074284
3312,470,"[-38.1132994, 145.1258629]",2,2,1,https://www.domain.com.au/12-200-203-nepean-highway-seaford-vic-3198-15236797
3313,600,"[-37.6169672, 144.9991801]",4,2,2,https://www.domain.com.au/8-eynesbury-view-wollert-vic-3750-16072645
3314,420,"[-37.9808847, 145.2467027]",3,2,2,https://www.domain.com.au/7-daniel-solander-drive-endeavour-hills-vic-3802-16076224
3315,380,"[-37.5998277, 145.0914454]",2,1,1,https://www.domain.com.au/3-515-bridge-inn-road-mernda-vic-3754-16041013
3316,635,"[-37.8426262, 144.9783298]",2,1,1,https://www.domain.com.au/76-485-489-st-kilda-road-melbourne-vic-3004-14868147
3317,580,"[-38.0068172, 145.0935567]",3,1,1,https://www.domain.com.au/3-crown-avenue-mordialloc-vic-3195-16060046
3318,515,"[-38.1625593, 144.5454657]",4,2,2,https://www.domain.com.au/60-pierview-drive-curlewis-vic-3222-16050276
3319,370,"[-38.2068394, 144.3388982]",2,1,1,https://www.domain.com.au/6-5-peter-street-grovedale-vic-3216-16082658
3320,540,"[-37.7126616, 145.104028]",3,1,1,https://www.domain.com.au/20-amiet-street-greensborough-vic-3088-16059127
3321,650,"[-37.9047161, 145.0030177]",2,2,2,https://www.domain.com.au/3-22-24-warleigh-grove-brighton-vic-3186-15193694
3322,375,"[-37.7574237, 144.7910777]",2,2,1,https://www.domain.com.au/315a-118-cairnlea-drive-cairnlea-vic-3023-15331883
3323,470,"[-37.8632145, 144.7507512]",4,2,2,https://www.domain.com.au/16-quimby-street-williams-landing-vic-3027-15172301
3324,380,"[-37.8766617, 144.9937571]",2,1,1,https://www.domain.com.au/23-6-8-glen-eira-road-ripponlea-vic-3185-16064777
3325,1000,"[-37.8384283, 144.9280851]",3,2,2,https://www.domain.com.au/73-the-crescent-port-melbourne-vic-3207-16061763
3326,430,"[-37.7196498, 144.6730772]",3,2,1,https://www.domain.com.au/10-decipher-street-aintree-vic-3336-16033692
3327,400,"[-37.909158, 145.1270165]",3,1,2,https://www.domain.com.au/25-marshall-avenue-clayton-vic-3168-15540040
3328,420,"[-37.9488388, 145.0033414]",2,1,1,https://www.domain.com.au/6-18-22-abbott-street-sandringham-vic-3191-16003872
3329,380,"[-37.758461, 145.021951]",2,1,1,https://www.domain.com.au/4-273-mansfield-street-thornbury-vic-3071-15945072
3330,380,"[-37.7225646, 145.02503]",4,1,3,https://www.domain.com.au/28-erskine-avenue-reservoir-vic-3073-15198204
3331,390,"[-37.8834979, 144.7327338]",3,2,2,https://www.domain.com.au/92-boardwalk-boulevard-point-cook-vic-3030-16067015
3332,230,"[-37.8474948, 144.6425345]",1,1,1,https://www.domain.com.au/27-weldon-street-tarneit-vic-3029-15491452
3333,430,"[-37.7883574, 145.1246553]",2,2,1,https://www.domain.com.au/619-101-105-tram-road-doncaster-vic-3108-15974693
3334,480,"[-37.9995039, 145.0878136]",2,1,2,https://www.domain.com.au/8-13-barkly-street-mordialloc-vic-3195-16030900
3335,400,"[-37.7506836, 144.9383638]",3,1,1,https://www.domain.com.au/25-louisville-avenue-pascoe-vale-south-vic-3044-16047246
3336,500,"[-37.8804044, 144.9817934]",3,1,1,https://www.domain.com.au/3-30-shelley-street-elwood-vic-3184-16079166
3337,460,"[-37.7630213, 145.1727715]",2,2,1,https://www.domain.com.au/308-5-red-hill-terrace-doncaster-east-vic-3109-16065968
3338,450,"[-37.58000415437882, 143.7926896507797]",4,2,2,https://www.domain.com.au/95-wedge-tail-drive-winter-valley-vic-3358-16043197
3339,590,"[-37.8160874, 145.0889661]",3,1,1,https://www.domain.com.au/4-20-thornton-avenue-surrey-hills-vic-3127-16075496
3340,500,"[-37.8964401, 144.7231198]",4,2,2,https://www.domain.com.au/19-wylie-way-point-cook-vic-3030-16067719
3341,375,"[-37.8545702, 145.0473996]",1,1,1,https://www.domain.com.au/2-40-osborne-avenue-glen-iris-vic-3146-15921096
3342,695,"[-37.9398878, 145.0134924]",3,1,2,https://www.domain.com.au/114-thomas-street-hampton-vic-3188-16056171
3343,435,"[-37.874918, 145.049302]",2,1,1,https://www.domain.com.au/6-3-bent-street-malvern-east-vic-3145-16060368
3344,950,"[-37.8072443, 144.9602814]",3,2,1,https://www.domain.com.au/5310-500-elizabeth-street-melbourne-vic-3000-12869214
3345,530,"[-37.9096763, 145.1274529]",4,2,1,https://www.domain.com.au/30-marshall-avenue-clayton-vic-3168-16040935
3346,625,"[-37.8238571, 145.011184]",2,2,1,https://www.domain.com.au/24-wertheim-street-richmond-vic-3121-16079802
3347,450,"[-37.7081643, 144.9991305]",2,1,1,https://www.domain.com.au/75a-broadhurst-avenue-reservoir-vic-3073-16007630
3348,520,"[-37.7627349, 144.9452456]",2,1,1,https://www.domain.com.au/20-burnell-street-brunswick-west-vic-3055-16003167
3349,585,"[-37.845003, 145.065541]",2,1,1,https://www.domain.com.au/2-14-donna-buang-street-camberwell-vic-3124-16063689
