rent,bedroom,baths,parking,url,Latitude,Longitude
400,2,1,1,https://www.domain.com.au/3-67-bella-cresent-hallam-vic-3803-15943462,-38.0171013,145.283803
625,2,1,1,https://www.domain.com.au/2605-100-lorimer-street-docklands-vic-3008-16064335,-37.8240855,144.9430305
750,2,2,1,https://www.domain.com.au/3709-120-abeckett-street-melbourne-vic-3000-16078724,-37.8093086,144.9597389
390,1,1,1,https://www.domain.com.au/511-12-nelson-road-box-hill-vic-3128-16022855,-37.816252,145.119725
460,1,1,1,https://www.domain.com.au/14-41-43-spray-street-elwood-vic-3184-16072489,-37.8852169,144.9889434
750,4,4,2,https://www.domain.com.au/16-tedesco-circuit-williamstown-north-vic-3016-16048560,-37.8554804,144.8730145
430,3,1,1,https://www.domain.com.au/8-barclay-avenue-croydon-vic-3136-16010358,-37.8109044,145.2897501
450,2,2,1,https://www.domain.com.au/7-114a-westbury-close-balaclava-vic-3183-16065153,-37.8694991,144.9956508
365,1,1,2,https://www.domain.com.au/1-33-41-rankins-road-kensington-vic-3031-15977546,-37.7896284,144.9320551
600,2,2,1,https://www.domain.com.au/111-555-st-kilda-road-melbourne-vic-3004-15972956,-37.8470517,144.9806745
300,2,1,1,https://www.domain.com.au/1-3-robin-street-altona-vic-3018-16066708,-37.8690276,144.8072501
290,1,1,1,https://www.domain.com.au/3-23-rathmines-street-fairfield-vic-3078-16065936,-37.7613711,145.019041
700,4,2,2,https://www.domain.com.au/5-tristram-ct-court-glen-waverley-vic-3150-16077478,-37.8676878,145.183229
400,3,1,4,https://www.domain.com.au/34-anzac-avenue-leopold-vic-3224-15440487,-38.1938805,144.4689534
380,2,1,1,https://www.domain.com.au/208-30-la-scala-avenue-maribyrnong-vic-3032-16060308,-37.7808852,144.8933662
325,2,1,1,https://www.domain.com.au/3-143-gardenia-road-lalor-vic-3075-16034567,-37.6685784,145.0058806
300,2,1,1,https://www.domain.com.au/3-38-station-road-foster-vic-3960-16044290,-38.6542591,146.2019898
595,2,1,1,https://www.domain.com.au/3-8-ardoch-avenue-st-kilda-east-vic-3183-16074156,-37.8590563,144.9987785
1200,3,2,2,https://www.domain.com.au/48-young-street-fitzroy-vic-3065-16027093,-37.806859,144.978375
560,3,2,2,https://www.domain.com.au/28-urwin-street-yarraville-vic-3013-16034808,-37.815856,144.865394
60,0,0,1,https://www.domain.com.au/carpark2402-80-a-beckett-street-melbourne-vic-3000-15836076,-37.809678,144.9593125
460,3,3,2,https://www.domain.com.au/13-parkside-walk-laverton-vic-3028-16075388,-37.8520906,144.7727611
410,2,1,1,https://www.domain.com.au/3-79-walter-street-ascot-vale-vic-3032-16050279,-37.7743083,144.9076605
580,3,2,2,https://www.domain.com.au/2-parkland-drive-wodonga-vic-3690-16075657,-36.1237313,146.873964
325,2,1,2,https://www.domain.com.au/132-roberts-street-yarraville-vic-3013-15991943,-37.8128695,144.8689748
410,1,1,1,https://www.domain.com.au/23-77-river-street-south-yarra-vic-3141-12167331,-37.8368392,144.9974584
420,3,2,2,https://www.domain.com.au/12-langer-road-deanside-vic-3336-16057206,-37.7214345,144.7162502
370,3,1,1,https://www.domain.com.au/67a-herman-road-lalor-vic-3075-16014835,-37.6700879,144.9928963
420,4,2,2,https://www.domain.com.au/7-foxall-walk-point-cook-vic-3030-16077108,-37.9128566,144.7737987
390,2,1,1,https://www.domain.com.au/449-raglan-parade-warrnambool-vic-3280-16043832,-38.3842429,142.4928641
460,3,1,2,https://www.domain.com.au/24-lyonsville-avenue-preston-vic-3072-16037581,-37.7381836,145.0214997
390,3,2,3,https://www.domain.com.au/4-commonwealth-court-craigieburn-vic-3064-13828107,-37.59263869999999,144.934579
700,2,1,1,https://www.domain.com.au/34-18-20-esplanade-st-kilda-vic-3182-16057785,-37.8657727,144.9750591
480,4,2,2,https://www.domain.com.au/14-amity-way-cranbourne-west-vic-3977-16067969,-38.090539,145.2671443
500,2,1,1,https://www.domain.com.au/10-10-kensington-road-south-yarra-vic-3141-16066512,-37.8389889,145.0014828
1100,4,2,2,https://www.domain.com.au/36b-windsor-avenue-mckinnon-vic-3204-16014841,-37.9139707,145.0487015
280,4,2,2,https://www.domain.com.au/48-elgin-st-myrtleford-vic-3737-8192979,-36.5639288,146.7296099
480,3,2,1,https://www.domain.com.au/20-yarana-street-ferntree-gully-vic-3156-16072985,-37.880971,145.2598262
345,2,1,1,https://www.domain.com.au/188a-grand-boulevard-craigieburn-vic-3064-11951047,-37.5764374,144.9299687
700,5,3,1,https://www.domain.com.au/1-30-francis-clayton-vic-3168-15778927,-37.9258998,145.1243233
490,2,1,2,https://www.domain.com.au/2-19-ellen-street-balwyn-vic-3103-16075679,-37.8099243,145.0816482
440,3,1,2,https://www.domain.com.au/6-cornell-place-hampton-park-vic-3976-16077485,-38.0409572,145.2825165
520,4,2,2,https://www.domain.com.au/33-hedge-street-armstrong-creek-vic-3217-16068982,-38.235769,144.3507017
700,3,1,1,https://www.domain.com.au/27-garnet-street-essendon-west-vic-3040-16076455,-37.74952469999999,144.8866391
495,1,1,1,https://www.domain.com.au/1-24-charles-street-elsternwick-vic-3185-16025875,-37.8820329,145.0099625
400,2,1,1,https://www.domain.com.au/22-22-leonard-crescent-ascot-vale-vic-3032-11251825,-37.7847818,144.9065856
390,2,2,1,https://www.domain.com.au/218-390-queen-street-altona-meadows-vic-3028-16073810,-37.8719467,144.7781771
220,1,1,1,https://www.domain.com.au/2-55-haverfield-street-echuca-vic-3564-16080060,-36.1398814,144.7461457
470,3,2,2,https://www.domain.com.au/36-edgbaston-parade-caroline-springs-vic-3023-16056305,-37.7411319,144.7277101
600,3,2,2,https://www.domain.com.au/11-rosemont-crescent-kalorama-vic-3766-16080567,-37.8261777,145.3682147
620,2,2,2,https://www.domain.com.au/2-14-victoria-street-williamstown-vic-3016-16043784,-37.8665265,144.8883154
350,3,1,1,https://www.domain.com.au/615-peel-street-north-black-hill-vic-3350-16078654,-37.5478208,143.8663167
370,3,1,2,https://www.domain.com.au/24-westcott-parade-rockbank-vic-3335-16080067,-37.7347892,144.6683564
650,3,1,1,https://www.domain.com.au/86-hutton-street-thornbury-vic-3071-16075459,-37.7546702,144.9902496
385,2,1,1,https://www.domain.com.au/3-174-murrumbeena-road-murrumbeena-vic-3163-16071197,-37.89660110000001,145.065489
410,4,2,2,https://www.domain.com.au/427-greenhalghs-road-delacombe-vic-3356-16014740,-37.5834477,143.796622
760,2,2,1,https://www.domain.com.au/8b-highbury-grove-prahran-vic-3181-15809710,-37.854512,145.0069062
560,2,2,2,https://www.domain.com.au/22a-heather-grove-cheltenham-vic-3192-16056634,-37.9621387,145.0511543
640,3,1,1,https://www.domain.com.au/house-46-bruce-street-toorak-vic-3142-16029568,-37.8376296,145.0103607
245,1,1,1,https://www.domain.com.au/6-41-carroll-crescent-glen-iris-vic-3146-16024201,-37.8513291,145.0473134
1099,3,2,1,https://www.domain.com.au/504-38-rose-lane-melbourne-vic-3000-15383175,-37.8148892,144.9542038
750,3,1,2,https://www.domain.com.au/7-batman-street-footscray-vic-3011-13931728,-37.7997551,144.8888312
460,2,2,1,https://www.domain.com.au/g02-1215a-centre-road-oakleigh-south-vic-3167-15399737,-37.9261237,145.1022827
525,2,2,1,https://www.domain.com.au/27a-everard-street-footscray-vic-3011-16064838,-37.7958557,144.8857364
350,2,1,1,https://www.domain.com.au/2-3-suffolk-street-reservoir-vic-3073-16014345,-37.7085704,145.0106876
400,2,1,2,https://www.domain.com.au/1-401-black-range-road-romsey-vic-3434-16044999,-37.3721162,144.7130742
250,1,1,1,https://www.domain.com.au/5-57-kingsville-street-kingsville-vic-3012-16072294,-37.81003,144.8787305
360,2,1,1,https://www.domain.com.au/4-142-hoffmans-road-essendon-vic-3040-15935722,-37.73905020000001,144.892442
345,2,1,1,https://www.domain.com.au/305-51-53-buckley-street-noble-park-vic-3174-11532999,-37.9679089,145.1743886
420,2,1,1,https://www.domain.com.au/1-38-sycamore-grove-balaclava-vic-3183-16027581,-37.8740258,144.9961457
310,2,1,1,https://www.domain.com.au/5-9-rhoden-court-dandenong-north-vic-3175-16081391,-37.9549329,145.2095311
900,3,2,2,https://www.domain.com.au/10-wenden-grove-st-kilda-east-vic-3183-16068114,-37.8667339,145.0075519
460,2,1,1,https://www.domain.com.au/2-12-chastleton-avenue-toorak-vic-3142-16065282,-37.8349889,145.0137937
540,2,1,1,https://www.domain.com.au/4-46-westbury-street-st-kilda-east-vic-3183-15261056,-37.8632956,144.996946
360,3,1,2,https://www.domain.com.au/33-wilmot-road-shepparton-vic-3630-16038953,-36.397118,145.3995166
750,4,1,1,https://www.domain.com.au/23-clyde-street-thornbury-vic-3071-16065124,-37.7608354,145.0070354
550,4,2,2,https://www.domain.com.au/31-iceberg-road-beaconsfield-vic-3807-16054783,-38.0635182,145.3836049
395,3,1,1,https://www.domain.com.au/221-sussex-street-pascoe-vale-vic-3044-15986448,-37.7210801,144.9510096
650,3,2,2,https://www.domain.com.au/23-bevis-street-bentleigh-east-vic-3165-15937718,-37.9182347,145.0539242
210,0,1,1,https://www.domain.com.au/958-dandenong-road-caulfield-east-vic-3145-15680083,-37.8809378,145.0489358
650,4,2,1,https://www.domain.com.au/3-52-bear-street-mordialloc-vic-3195-16078431,-38.0047134,145.0948443
650,3,1,1,https://www.domain.com.au/12-vine-street-moonee-ponds-vic-3039-16079832,-37.7687406,144.9282141
390,3,2,1,https://www.domain.com.au/7-57-59-buckley-st-noble-park-vic-3174-16062223,-37.9695447,145.1740907
300,2,1,1,https://www.domain.com.au/unit-2-50-mason-st-shepparton-vic-3630-12642381,-36.37081,145.3977362
540,3,2,2,https://www.domain.com.au/2-49-bent-street-altona-vic-3018-15946670,-37.8651209,144.8320038
420,2,2,1,https://www.domain.com.au/g43-658-660-blackburn-road-notting-hill-vic-3168-16052470,-37.9047604,145.1425999
450,2,1,1,https://www.domain.com.au/26-reay-road-mooroolbark-vic-3138-16081695,-37.7885009,145.3159259
500,2,1,2,https://www.domain.com.au/415-99-nott-street-port-melbourne-vic-3207-16053907,-37.8404539,144.9383853
375,2,1,2,https://www.domain.com.au/20-3-campaspe-way-point-cook-vic-3030-16071303,-37.8827486,144.7194682
415,3,1,1,https://www.domain.com.au/2-32-central-avenue-boronia-vic-3155-16045870,-37.8539286,145.2838361
340,3,1,1,https://www.domain.com.au/4-songlark-crescent-werribee-vic-3030-16072791,-37.8791036,144.6658271
470,3,2,2,https://www.domain.com.au/2-42-galvin-street-altona-vic-3018-16005788,-37.8604329,144.8101789
475,2,2,1,https://www.domain.com.au/215-600-doncaster-road-doncaster-vic-3108-16075479,-37.78795119999999,145.1240065
600,3,3,2,https://www.domain.com.au/2-ingleton-street-north-bendigo-vic-3550-11173766,-36.7427126,144.2725715
300,1,1,1,https://www.domain.com.au/7-19-field-street-caulfield-south-vic-3162-14314470,-37.8890587,145.0305196
440,3,2,1,https://www.domain.com.au/34-bandicoot-road-craigieburn-vic-3064-16078228,-37.5690504,144.9101542
460,3,2,2,https://www.domain.com.au/37-crellin-avenue-altona-meadows-vic-3028-16060079,-37.8723451,144.7553001
480,4,3,2,https://www.domain.com.au/22-oxbow-street-mickleham-vic-3064-16070269,-37.5427957,144.9000473
310,2,1,1,https://www.domain.com.au/10-6-moore-street-coburg-vic-3058-14660665,-37.753927,144.965196
390,3,2,1,https://www.domain.com.au/56-anglesea-drive-wollert-vic-3750-16066589,-37.6156673,145.0089487
540,3,2,1,https://www.domain.com.au/3-1-swan-walk-chelsea-vic-3196-16014210,-38.0496037,145.116009
550,2,1,1,https://www.domain.com.au/32-miles-street-southbank-vic-3006-9445468,-37.8283819,144.9668638
495,2,2,1,https://www.domain.com.au/305-33-harrow-street-box-hill-vic-3128-16051804,-37.8213978,145.1259226
530,2,2,1,https://www.domain.com.au/101-687-glenhuntly-road-caulfield-south-vic-3162-16025145,-37.8862534,145.018047
355,2,1,1,https://www.domain.com.au/2-53-elizabeth-street-newport-vic-3015-15999969,-37.83815450000001,144.8780329
180,5,2,1,https://www.domain.com.au/rm-3-14-resolute-drive-waurn-ponds-vic-3216-14200638,-38.207025,144.3047851
595,3,1,2,https://www.domain.com.au/130-corriedale-crescent-park-orchards-vic-3114-16040346,-37.7800084,145.209329
390,2,1,1,https://www.domain.com.au/8-13-empire-street-footscray-vic-3011-16072729,-37.7895965,144.890873
410,2,1,2,https://www.domain.com.au/4-242-melrose-drive-tullamarine-vic-3043-16010921,-37.6954978,144.8774205
440,4,2,2,https://www.domain.com.au/29-telluride-drive-winter-valley-vic-3358-16074219,-37.58000415437882,143.7926896507797
490,3,1,4,https://www.domain.com.au/242-chandler-road-keysborough-vic-3173-16081963,-37.9857621,145.1832288
430,1,1,1,https://www.domain.com.au/512-77-river-street-south-yarra-vic-3141-16082119,-37.8368392,144.9974584
430,3,1,2,https://www.domain.com.au/25-renlik-circuit-cranbourne-north-vic-3977-15162115,-38.0841538,145.3157593
410,2,2,1,https://www.domain.com.au/111-11-13-bourke-street-ringwood-vic-3134-15963974,-37.8131962,145.2256834
380,2,1,1,https://www.domain.com.au/unit-8-18-station-road-williamstown-vic-3016-16035546,-37.8568893,144.890787
450,3,2,2,https://www.domain.com.au/33-harris-street-lynbrook-vic-3975-16082754,-38.0528842,145.2562753
375,2,1,1,https://www.domain.com.au/311-2-clark-street-williams-landing-vic-3027-16074862,-37.8664039,144.7426398
750,4,2,2,https://www.domain.com.au/75-lake-ave-ocean-grove-vic-3226-16039668,-38.2602672,144.5139124
525,2,2,1,https://www.domain.com.au/1-39-flinders-street-mentone-vic-3194-16080065,-37.9759345,145.0593941
790,3,2,1,https://www.domain.com.au/4-33-chelsea-st-brighton-vic-3186-16082103,-37.9102487,144.990228
510,3,2,2,https://www.domain.com.au/1-augusta-court-rowville-vic-3178-16077467,-37.9182273,145.2240866
400,4,2,2,https://www.domain.com.au/18-church-street-kilmore-vic-3764-16071856,-37.2941471,144.9491261
370,3,1,2,https://www.domain.com.au/160-cranbourne-road-frankston-vic-3199-16029882,-38.1485277,145.1473055
450,4,2,2,https://www.domain.com.au/75-presentation-boulevard-winter-valley-vic-3358-16074099,-37.58000415437882,143.7926896507797
520,2,2,1,https://www.domain.com.au/8-972-riversdale-road-surrey-hills-vic-3127-16058633,-37.8361686,145.097521
625,2,1,1,https://www.domain.com.au/2-neptune-street-richmond-vic-3121-16058275,-37.8198473,145.0070031
530,2,2,1,https://www.domain.com.au/3-young-street-box-hill-vic-3128-15229087,-37.8174796,145.1164485
470,1,1,1,https://www.domain.com.au/613b-455-glen-huntly-road-elsternwick-vic-3185-16072040,-37.8848879,145.0067786
400,4,2,2,https://www.domain.com.au/14-trafalgar-street-strathtulloh-vic-3338-16040104,-37.7345224,144.6060469
480,3,1,2,https://www.domain.com.au/82-foster-street-south-geelong-vic-3220-16030733,-38.161697,144.3615123
370,3,2,2,https://www.domain.com.au/1-234a-humffray-street-north-brown-hill-vic-3350-16043060,-37.5540147,143.886532
430,2,1,1,https://www.domain.com.au/12-821-punt-road-south-yarra-vic-3141-16045919,-37.835367,144.9869162
550,2,2,1,https://www.domain.com.au/130-73-river-street-richmond-vic-3121-14793573,-37.8191545,145.0130619
650,1,1,1,https://www.domain.com.au/712-14-queens-road-melbourne-vic-3004-16071305,-37.8389211,144.9749946
435,4,2,2,https://www.domain.com.au/145-phillip-drive-sunbury-vic-3429-15402576,-37.5667437,144.6978135
750,2,2,1,https://www.domain.com.au/5-30-munro-street-hawthorn-east-vic-3123-14951481,-37.8296458,145.0464521
450,2,1,1,https://www.domain.com.au/2-2-6-edlington-street-hawthorn-vic-3122-11369564,-37.824693,145.044134
620,2,2,1,https://www.domain.com.au/607-7-claremont-street-south-yarra-vic-3141-16071649,-37.83820559999999,144.9935531
460,2,1,1,https://www.domain.com.au/402-80-lynch-street-hawthorn-vic-3122-14767429,-37.8219554,145.0338781
420,2,2,1,https://www.domain.com.au/241-658-660-blackburn-road-notting-hill-vic-3168-16052579,-37.9047604,145.1425999
590,2,2,1,https://www.domain.com.au/16-415-toorak-road-toorak-vic-3142-15373397,-37.8404155,145.0060674
460,4,2,2,https://www.domain.com.au/25-catisfield-circuit-donnybrook-vic-3064-16024278,-37.54883710000001,144.9629983
455,3,2,2,https://www.domain.com.au/2-lichfield-avenue-jacana-vic-3047-16081706,-37.687469899999996,144.9150988
400,2,1,1,https://www.domain.com.au/5-19-kireep-road-balwyn-vic-3103-16078337,-37.8116877,145.0885801
525,3,1,1,https://www.domain.com.au/12-brisbane-street-murrumbeena-vic-3163-16041563,-37.8856881,145.0688262
380,1,1,1,https://www.domain.com.au/107-35-43-dryburgh-street-west-melbourne-vic-3003-15324233,-37.8060571,144.9426756
460,4,2,2,https://www.domain.com.au/10-shirley-street-pakenham-vic-3810-16056306,-38.078493,145.4388683
1800,3,2,3,https://www.domain.com.au/2301-1-almeida-crescent-south-yarra-vic-3141-14425729,-37.8390089,144.9954417
570,3,1,1,https://www.domain.com.au/10-cherrytree-lane-box-hill-south-vic-3128-16065810,-37.844104,145.130433
435,2,1,1,https://www.domain.com.au/2-28-carlisle-street-st-kilda-vic-3182-16008572,-37.8683617,144.9917716
480,3,2,1,https://www.domain.com.au/3-21-barwon-avenue-reservoir-vic-3073-15987946,-37.7232754,145.0235662
350,1,1,1,https://www.domain.com.au/116-12-olive-york-way-brunswick-west-vic-3055-12892813,-37.7595537,144.9395896
830,4,2,3,https://www.domain.com.au/37-warwick-street-bentleigh-east-vic-3165-16048643,-37.9207366,145.0706796
510,2,1,1,https://www.domain.com.au/208v-162-albert-street-east-melbourne-vic-3002-16032241,-37.8100432,144.9855313
410,4,2,2,https://www.domain.com.au/16-barnato-street-weir-views-vic-3338-13983347,-37.7183705,144.5541629
2,4,2,2,https://www.domain.com.au/point-cook-vic-3030-15692394,-37.9086372,144.7522315
390,2,1,1,https://www.domain.com.au/14-meade-way-sydenham-vic-3037-16082150,-37.6981265,144.7580038
380,3,2,1,https://www.domain.com.au/10-sahara-way-truganina-vic-3029-16063351,-37.8392267,144.7274956
550,3,2,2,https://www.domain.com.au/1-31-33-davies-street-hadfield-vic-3046-16068497,-37.7122901,144.9465361
420,3,2,2,https://www.domain.com.au/2-portview-avenue-grantville-vic-3984-16058316,-38.406972,145.5318359
1100,4,2,2,https://www.domain.com.au/31-bryson-street-canterbury-vic-3126-16077796,-37.828351,145.0808249
450,3,1,1,https://www.domain.com.au/1-194-dromana-parade-safety-beach-vic-3936-16068461,-38.3137579,144.9939198
430,3,2,2,https://www.domain.com.au/1-98-100-valetta-street-carrum-vic-3197-16072665,-38.0803816,145.1263218
370,2,1,1,https://www.domain.com.au/3-117-wellington-street-flemington-vic-3031-16012509,-37.78326330000001,144.9317406
480,2,1,1,https://www.domain.com.au/311a-rowan-street-golden-square-vic-3555-10534976,-36.7670196,144.2567488
375,4,2,2,https://www.domain.com.au/53-james-melrose-drive-st-brookfield-vic-3338-16073835,-37.7069009,144.5605257
1200,3,3,2,https://www.domain.com.au/19-balmoral-place-south-yarra-vic-3141-16077000,-37.8456882,144.9913498
520,3,1,2,https://www.domain.com.au/482-highbury-road-mount-waverley-vic-3149-16019361,-37.8596639,145.1479523
370,3,1,1,https://www.domain.com.au/81-spring-street-thomastown-vic-3074-16058776,-37.6821178,145.004711
545,3,2,2,https://www.domain.com.au/35-wilkins-street-yarraville-vic-3013-14146721,-37.818265,144.8731434
600,2,2,1,https://www.domain.com.au/3-18-rothwell-street-ascot-vale-vic-3032-16041773,-37.775895,144.9196146
450,2,1,1,https://www.domain.com.au/34-31-33-king-street-templestowe-vic-3106-16060729,-37.7732038,145.1496447
460,2,1,2,https://www.domain.com.au/1-14-linden-avenue-ivanhoe-vic-3079-16073017,-37.756934,145.052745
450,2,1,1,https://www.domain.com.au/6-646-centre-road-bentleigh-east-vic-3165-16072738,-37.9208356,145.0535335
465,3,2,4,https://www.domain.com.au/50-everitt-street-dandenong-vic-3175-16033116,-37.9919096,145.201635
